track_id,track_name,artist,genre,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,loudness,popularity
7h2yhVxcZOGyQdOwD4Hu8J,I Want To Break Free - Remastered 2011,Queen,classic rock,0.795,0.433,0.6,0.0853,0.0324,0.000284,0.0762,108.947,-8.927,63
6JssQFiBCi6ZcE6060S9A7,Angel from Montgomery - 2008 Remaster,Bonnie Raitt,classic rock,0.68,0.393,0.551,0.5379999999999999,0.0306,4.19e-06,0.12,125.036,-8.431000000000001,63
3g2fYZW5v2od8KIF7VktT0,Scarborough Fair / Canticle,Simon & Garfunkel,classic rock,0.336,0.248,0.297,0.648,0.0324,0.0,0.113,128.548,-15.626,63
3n5iUh2Z6P7cnWins22W0F,And It Stoned Me - 2013 Remaster,Van Morrison,classic rock,0.593,0.468,0.597,0.35,0.0285,3.52e-05,0.0919,75.798,-11.165,63
7xRemq7GLu0Tbqe9OckG87,The Man in Me,Bob Dylan,classic rock,0.419,0.517,0.905,0.532,0.0284,0.0251,0.0785,145.109,-9.368,63
7M7AwtGvWdMYudqx5Iuh1m,Althea - 2013 Remaster,Grateful Dead,classic rock,0.7829999999999999,0.284,0.584,0.679,0.0365,0.282,0.0767,82.676,-14.307,63
3y4Uza6K58JXQ7RYya8ZI5,Shelter from the Storm,Bob Dylan,classic rock,0.486,0.241,0.614,0.413,0.0366,3.510000000000001e-05,0.0928,106.574,-17.337,63
0djZ2ndRfAL69WYNra5jRC,April Come She Will,Simon & Garfunkel,classic rock,0.489,0.186,0.349,0.863,0.029,0.000152,0.2,102.245,-16.237000000000002,62
6dahFmHrgncgVJjsI1ws7e,My Hometown,Bruce Springsteen,classic rock,0.652,0.338,0.392,0.486,0.0367,5.9e-05,0.0744,116.881,-11.58,62
6vvmYYUvGXtZLU8msxKvzF,I Wanna Be Sedated - 2002 Remaster,Ramones,classic rock,0.597,0.96,0.937,0.1689999999999999,0.042,2.89e-05,0.105,163.017,-3.989,62
6Ceejf3zBXvAhIY9DbP1Pr,Something To Talk About,Bonnie Raitt,classic rock,0.795,0.64,0.954,0.0631,0.0294,2.13e-06,0.0692,102.633,-13.478,62
4w4Shi3xjbZBDGuhLw5LsQ,Bright Side of the Road,Van Morrison,classic rock,0.536,0.737,0.857,0.293,0.0504,0.000115,0.306,176.717,-7.36,62
29imR7dda5XqwPRFmby7HS,"Baby, I Love You",Ramones,classic rock,0.735,0.653,0.93,0.202,0.0269,0.000307,0.0802,107.779,-5.533,62
3gIBSlXYIN1mru35l4LWPB,Still Crazy After All These Years,Paul Simon,classic rock,0.267,0.252,0.13,0.8,0.0351,4.429999999999999e-05,0.089,37.114,-11.687,62
1o53HbxmOy5TzThJdBaDZb,Human Touch,Bruce Springsteen,classic rock,0.6509999999999999,0.516,0.453,0.00244,0.0277,5.93e-05,0.0973,115.154,-13.628,61
1OE5l6sedVcIFELMuxQOPI,Ripple - 2013 Remaster,Grateful Dead,classic rock,0.604,0.411,0.675,0.4270000000000001,0.034,5.739999999999999e-05,0.602,126.637,-14.258,61
34FWzxRaGdAZyGQz0krlHF,Amie - Remastered 1988,Pure Prairie League,classic rock,0.3720000000000001,0.346,0.442,0.374,0.0331,0.0,0.126,176.96400000000003,-15.268,61
4beWEVoUbjSziAFPy8voaF,Someone Like You,Van Morrison,classic rock,0.474,0.351,0.235,0.382,0.0286,0.00108,0.0802,140.804,-8.296,61
6l8GvAyoUZwWDgF1e4822w,Bohemian Rhapsody,Queen,classic rock,0.397,0.386,0.21,0.271,0.0503,0.0,0.188,144.24200000000005,-10.405,61
3AymrUApW5JKKaNrHQhcBG,Thank God It's Christmas - 2011 Remaster,Queen,classic rock,0.304,0.42,0.328,0.215,0.0281,0.0,0.232,86.26899999999998,-8.882,61
1MQWtVcs0PKsY4PA6ZvLiy,Dance to the Music,Sly & The Family Stone,classic rock,0.703,0.529,0.772,0.0168,0.1,0.00057,0.911,128.059,-11.112,61
4O7sDupv5V7qEBk96qOZyi,Simple Man,The Charlie Daniels Band,classic rock,0.5920000000000001,0.383,0.485,0.654,0.0494,0.0,0.0982,78.954,-13.076,60
7tJQ4Ekp2vN3NlI3vJJW3v,I Want You,Bob Dylan,classic rock,0.508,0.68,0.792,0.36,0.0373,0.0,0.0824,99.905,-8.354,60
0byOqNZN9ailhoORv5Ps0Z,I Am a Rock,Simon & Garfunkel,classic rock,0.66,0.611,0.7490000000000001,0.423,0.0392,1.11e-05,0.107,113.898,-10.309,60
4OKf7CcYuw5H2HptkcKxcP,You're My Best Friend - Remastered 2011,Queen,classic rock,0.518,0.7609999999999999,0.5760000000000001,0.158,0.0452,0.00765,0.0715,118.738,-7.025,60
7vIyudiO2Tr9hZ2yzfwQmx,Waitin' On A Sunny Day,Bruce Springsteen,classic rock,0.584,0.82,0.8690000000000001,0.0116,0.0271,4.04e-05,0.0991,106.055,-5.228,60
2nmaEzFZrSm2aMLtfJDzyG,Werewolves of London,Warren Zevon,classic rock,0.7490000000000001,0.614,0.878,0.0372,0.0264,0.00286,0.0603,103.868,-10.594,60
0eti3iRdEgUxwcIcN2N9DY,Domino - 1999 Remaster,Van Morrison,classic rock,0.731,0.555,0.935,0.321,0.0519,0.000103,0.0527,131.26,-13.684,60
2zLIjfjQ8kMy7WSSLmF0I2,Thank You - Remastered,Bonnie Raitt,classic rock,0.67,0.279,0.552,0.7929999999999999,0.0289,0.00879,0.109,77.82,-15.589,60
3lrNq7iGL5r3KS93YiKAbC,Don't Stop Me Now,Queen,classic rock,0.557,0.7609999999999999,0.6659999999999999,0.057,0.1669999999999999,0.00109,0.5670000000000001,156.442,-9.58,60
1mnQiO568zXIrUncttTZGp,Good Old-Fashioned Lover Boy - Remastered 2011,Queen,classic rock,0.545,0.454,0.393,0.5660000000000001,0.0302,0.0,0.0541,96.784,-6.706,60
2h23bjG8B3bcD47HBu6bHG,Late in the Evening,Paul Simon,classic rock,0.72,0.88,0.961,0.199,0.0406,0.0246,0.0865,118.623,-8.988,60
0nqbZ17t9v52SCemAm1QP0,Brilliant Disguise,Bruce Springsteen,classic rock,0.703,0.726,0.949,0.152,0.029,1.45e-06,0.0319,126.353,-12.438,59
64dHj8ZxaI2Wj0brEehVMN,"Lawyers, Guns and Money - 2007 Remaster",Warren Zevon,classic rock,0.6409999999999999,0.78,0.746,0.0671,0.0351,0.00181,0.0562,94.228,-6.675,59
61MZN0yyMWSEwrLPUUGfgJ,Sheena Is a Punk Rocker - 2017 Remaster,Ramones,classic rock,0.42,0.965,0.846,0.0981,0.0403,0.000335,0.0784,176.243,-1.986,59
3euDGpS2R0NC2Xssqxohva,Scarlet Begonias - 2013 Remaster,Grateful Dead,classic rock,0.537,0.5589999999999999,0.918,0.314,0.0315,0.000795,0.116,167.75799999999995,-12.224,59
790YJcgHlN3SaosQCHlWzn,Love Of My Life - Remastered 2011,Queen,classic rock,0.331,0.183,0.26,0.936,0.0287,9.07e-06,0.115,79.195,-11.63,59
1US01PIcb3RFVrcN8mO8CS,Caravan - 2013 Remaster,Van Morrison,classic rock,0.6409999999999999,0.397,0.57,0.294,0.0454,0.000717,0.0496,81.962,-12.285,59
0mJQlCl9YgxW7kyeltNiVk,Touch of Grey - 2013 Remaster,Grateful Dead,classic rock,0.612,0.696,0.8490000000000001,0.0785,0.0353,9.4e-06,0.14,159.829,-11.34,59
2GVEs1sn5Q1jB1976vQoAX,Family Affair - Single Version,Sly & The Family Stone,classic rock,0.8190000000000001,0.605,0.797,0.669,0.132,0.0163,0.199,108.892,-13.83,59
1lNRVjK8MukRZpeurYssIx,Shakedown Street - 2013 Remaster,Grateful Dead,classic rock,0.809,0.575,0.85,0.156,0.0298,1.65e-06,0.0799,109.447,-12.175999999999998,59
0zb2kpEQMnqJPiLACKMiFM,Slip Slidin' Away,Paul Simon,classic rock,0.6409999999999999,0.409,0.315,0.743,0.0348,2.58e-06,0.118,121.165,-12.452,58
1mSClObliRtgPVT399COQH,Under Pressure,Queen,classic rock,0.659,0.545,0.406,0.394,0.0514,0.0,0.0859,113.458,-12.768,58
0jnFDxgNhS156vu6roUVco,The Guns of Brixton - Remastered,The Clash,classic rock,0.7390000000000001,0.613,0.677,0.00501,0.0856,0.124,0.095,96.493,-9.487,58
0M1YQiRGel1tTMjA3orfRd,Badlands,Bruce Springsteen,classic rock,0.609,0.778,0.853,0.0862,0.0485,1.16e-05,0.278,122.614,-7.547999999999999,58
2ax1vei61BzRGsEn6ckEdL,Straight to Hell - Remastered,The Clash,classic rock,0.802,0.595,0.708,0.0466,0.0607,1.14e-05,0.0695,90.273,-11.662,58
1I6l01BaBgBCVkfQCpIlR6,Truckin' - 2013 Remaster,Grateful Dead,classic rock,0.644,0.623,0.6759999999999999,0.389,0.059,0.0202,0.0617,126.553,-13.862,58
72boGlgSwUK01n44O2tOCv,Lost in the Supermarket - Remastered,The Clash,classic rock,0.608,0.634,0.841,0.0568,0.0725,0.0056799999999999,0.116,147.514,-11.24,57
2czBvzOv3TvnyoW7Ozo7fP,The Rising,Bruce Springsteen,classic rock,0.499,0.7609999999999999,0.326,0.0655,0.0324,0.0,0.0895,110.186,-6.381,57
6k9DUKMJpWvu6eFG3O64Lg,Subterranean Homesick Blues,Bob Dylan,classic rock,0.5760000000000001,0.727,0.7509999999999999,0.7020000000000001,0.05,0.0,0.324,173.854,-9.973,57
6rfGPGghQL7SJmZPXprXIc,Make You Feel My Love,Bob Dylan,classic rock,0.375,0.219,0.197,0.78,0.0288,0.00141,0.109,143.447,-13.112,57
1zSzJAosfqJugLx7mZl5xt,Keep Me in Your Heart,Warren Zevon,classic rock,0.4270000000000001,0.393,0.244,0.8320000000000001,0.0418,1.54e-06,0.0932,177.429,-9.142,57
1Vp8U39YNsDfd6yVuaUq12,Atlantic City,Bruce Springsteen,classic rock,0.475,0.429,0.34,0.311,0.0367,0.0,0.376,108.034,-10.577,57
5Bh8l8evdBSIoaK6EP1bWI,Baby Driver,Simon & Garfunkel,classic rock,0.445,0.68,0.75,0.378,0.0528,0.000209,0.102,163.664,-11.338,57
3Ro71R8Vpy166E2PuQDSc8,The Magnificent Seven - Remastered,The Clash,classic rock,0.799,0.789,0.8320000000000001,0.0604,0.0396,0.0,0.0338,116.081,-8.208,56
4U7NhC2rQTAhH7dw7H0goB,Cover Me,Bruce Springsteen,classic rock,0.535,0.884,0.7959999999999999,0.00188,0.0407,0.00126,0.14,120.555,-5.499,56
1A7hIo1C8jacIQ5ZiCjc8g,Wild Night,Van Morrison,classic rock,0.568,0.7140000000000001,0.955,0.174,0.0445,0.0,0.0429,146.338,-7.138999999999999,56
0qyAgwtnMU6AOszUw0DWTe,These Are the Days,Van Morrison,classic rock,0.563,0.4,0.395,0.404,0.0248,0.0045,0.182,76.68,-10.48,56
0VkDedVtP7TQDlaCMq9QVx,I'm Goin' Down,Bruce Springsteen,classic rock,0.579,0.948,0.8109999999999999,0.117,0.0535,1.19e-06,0.121,132.812,-5.908,56
4L6ZmbSmjH5swqGWrelrrN,Racing in the Street,Bruce Springsteen,classic rock,0.569,0.273,0.241,0.5870000000000001,0.03,0.000512,0.128,86.598,-12.512,56
5XTdMVT5i5qcfyTXWxhxVZ,Ghost Song,Jim Morrison,classic rock,0.764,0.48,0.705,0.416,0.0819,0.316,0.107,110.175,-13.63,56
5T4j3Uv33fQO7tsR2lMl4y,Charlie Don't Surf - Remastered,The Clash,classic rock,0.51,0.595,0.64,0.0976,0.0378,0.0176,0.338,131.761,-11.021,56
7zrHnJ87htwgS20PzFmgTr,Radio Nowhere,Bruce Springsteen,classic rock,0.395,0.955,0.6579999999999999,0.00962,0.0488,0.0,0.36,140.219,-3.799,56
29b70iOlgRkYQ8ZzINZXph,Sad Eyes - Studio Outtake - 1990,Bruce Springsteen,classic rock,0.6940000000000001,0.463,0.579,0.511,0.0279,1.62e-05,0.105,114.831,-11.187,56
3hU637WcAGM5ubSqeaTme5,The Show Must Go On - Remastered 2011,Queen,classic rock,0.306,0.6859999999999999,0.175,0.414,0.0347,0.0,0.112,83.402,-6.928,56
0z4ZkIPi5VXJksMtd18seX,We Will Rock You,Queen,classic rock,0.6809999999999999,0.414,0.557,0.507,0.0835,0.0,0.173,81.479,-8.77,56
0Fnb2pfBfu0ka33d6Yki17,All Along the Watchtower,Bob Dylan,classic rock,0.581,0.41,0.6970000000000001,0.475,0.0303,2.04e-05,0.0746,129.175,-12.617,56
0dzbfio3qTYG9uk40SJNcr,The 59th Street Bridge Song (Feelin' Groovy),Simon & Garfunkel,classic rock,0.467,0.431,0.5770000000000001,0.564,0.0439,7.699999999999999e-06,0.0727,75.74,-13.274,56
0vz4iTEfsp2lunsRJeMzjj,Astral Weeks - 1999 Remaster,Van Morrison,classic rock,0.451,0.348,0.613,0.539,0.032,3.19e-06,0.143,80.964,-14.805,56
7ny2ATvjtKszCpLpfsGnVQ,A Hard Rain's A-Gonna Fall,Bob Dylan,classic rock,0.5670000000000001,0.198,0.321,0.919,0.0327,0.000871,0.135,92.467,-18.681,56
4WOruM7TiQSETsWYy8bDSX,One More Cup of Coffee,Bob Dylan,classic rock,0.531,0.473,0.306,0.1669999999999999,0.0305,2e-06,0.0899,139.17600000000002,-9.477,56
4Gmdm6oRVwJgsM8gYnwRoE,Tenth Avenue Freeze-Out,Bruce Springsteen,classic rock,0.7020000000000001,0.777,0.918,0.482,0.0347,0.0,0.0789,116.819,-4.4460000000000015,55
4FzPIalyruWIiefI91qe4B,Rock 'n' Roll High School - 2002 Remaster,Ramones,classic rock,0.499,0.87,0.893,0.0183,0.126,0.0,0.0512,188.853,-4.431,55
3wAX3qn53iQUFE84hpfeen,Simple Twist of Fate,Bob Dylan,classic rock,0.409,0.264,0.355,0.665,0.0363,0.00016,0.102,137.16,-16.273,55
4DpBfWl3q8e0gGB76lAaox,Fire on the Mountain - 2013 Remaster,Grateful Dead,classic rock,0.7879999999999999,0.461,0.906,0.528,0.0556,2.69e-05,0.0886,76.669,-11.704,55
2YplrdHMBoRdnHgMeHEwHm,The Sound of Silence - Electric Version,Simon & Garfunkel,classic rock,0.44,0.466,0.5429999999999999,0.17,0.0284,1.03e-06,0.118,107.744,-9.712,55
4aU1zq0W9Ftg1UAQSj4aHN,Father and Daughter,Paul Simon,classic rock,0.775,0.56,0.8109999999999999,0.195,0.0314,0.000863,0.183,106.003,-7.085,54
4Acofe9hICRvyBTP5hFNk0,Kathy's Song,Simon & Garfunkel,classic rock,0.431,0.188,0.487,0.9,0.031,0.0009,0.122,102.039,-16.667,54
6tMRhn8hTFJm2A87tmjJPr,Blues Run the Game - Studio Outtake - 1965,Simon & Garfunkel,classic rock,0.516,0.118,0.398,0.904,0.0331,1.12e-06,0.109,91.693,-19.164,54
3lUx27TOwV2nAiKwnYYXxe,Bicycle Race - Remastered 2011,Queen,classic rock,0.429,0.669,0.611,0.0637,0.0783,0.0,0.0955,82.725,-6.4460000000000015,54
0f5N14nB8xi0p3o4BlVvbx,Ballad of a Thin Man,Bob Dylan,classic rock,0.473,0.574,0.499,0.695,0.032,0.0,0.509,74.056,-8.189,54
4cKJsZuzbNBpdxeMC9pBQG,Backstreets,Bruce Springsteen,classic rock,0.225,0.889,0.599,0.201,0.0337,0.7340000000000001,0.379,96.02,-4.371,54
4Z80C8NlDd1AO4axf1O3n0,Rosalita (Come Out Tonight),Bruce Springsteen,classic rock,0.283,0.938,0.741,0.0305,0.0807,0.000159,0.25,154.235,-5.664,54
7x2xjJV3YAPeLQJ7u3Kjet,Box of Rain - 2013 Remaster,Grateful Dead,classic rock,0.52,0.49,0.76,0.413,0.0286,0.0,0.121,117.755,-12.828,54
0kp728Knw5PYvU3QzMZ0yJ,Uncle John's Band - 2013 Remaster,Grateful Dead,classic rock,0.701,0.316,0.889,0.496,0.0843,0.0,0.121,136.73,-14.723,54
4yWl0tnEanf3zmZzl9kbQn,Forever Young - Slow Version,Bob Dylan,classic rock,0.488,0.493,0.389,0.255,0.0464,0.000181,0.102,135.093,-9.878,54
4kzvAGJirpZ9ethvKZdJtg,We Are The Champions,Queen,classic rock,0.476,0.455,0.189,0.255,0.0298,0.0,0.101,94.504,-7.845,54
478thMMvYGris8eJPcDRoq,Sentimental Lady,Bob Welch,classic rock,0.445,0.471,0.562,0.107,0.0328,0.0,0.268,71.041,-16.218,54
0yJqVJvhL5sKNX2VKVSz0C,Never Marry A Railroad Man,Shocking Blue,classic rock,0.512,0.7240000000000001,0.672,0.464,0.0394,0.0731,0.193,133.067,-7.4,54
39sH8Fl415P7O8GRP1Td6Z,Fat Bottomed Girls,Queen,classic rock,0.253,0.635,0.41,0.0443,0.053,1.4300000000000004e-05,0.324,176.109,-10.135,54
0egmXjMeF4XP8HCRP5si1U,(What This World Needs Is) A Few More Rednecks,The Charlie Daniels Band,classic rock,0.7190000000000001,0.5720000000000001,0.7559999999999999,0.339,0.0365,0.0,0.301,100.432,-11.463,54
3CCxL8R4wxfrGKqAmprgQi,Somebody To Love,Queen,classic rock,0.493,0.584,0.361,0.136,0.0573,0.0,0.114,110.101,-11.008,54
1mqydO6xMtyTPa8yo1SdVr,Amie,Pure Prairie League,classic rock,0.5529999999999999,0.449,0.423,0.5670000000000001,0.0292,0.0,0.0892,88.788,-11.722,54
4DtB1PJsbl4KAb2rZVNCUL,I Want It All - Remastered 2011,Queen,classic rock,0.414,0.8420000000000001,0.392,0.025,0.0483,2.45e-06,0.374,92.09,-5.698,54
3zG1YiTu53KCt8W56psgs2,Pink Cadillac - Single B-Side - 1984,Bruce Springsteen,classic rock,0.636,0.924,0.72,0.3670000000000001,0.0758,0.0,0.243,129.33700000000002,-4.886,53
55mKuESqpfgqe0kooIkTH2,Beat on the Brat - 2016 Remaster,Ramones,classic rock,0.481,0.88,0.961,0.00305,0.176,0.642,0.13,156.859,-1.108,53
7HRqpMkcCVVhmKme8bScvl,The South's Gonna Do It Again,The Charlie Daniels Band,classic rock,0.452,0.7120000000000001,0.8440000000000001,0.519,0.0556,1.55e-06,0.189,164.132,-9.69,53
2vVpjZxlSiqR5wr2YeZPB2,Changing of the Guards,Bob Dylan,classic rock,0.607,0.7170000000000001,0.821,0.17,0.0371,4.55e-06,0.032,124.576,-10.603,53
6IMlcKjsIM3l3yXWykTa3y,Police & Thieves - Remastered,The Clash,classic rock,0.721,0.488,0.884,0.0289,0.067,0.038,0.18,152.287,-10.294,53
2zMlWt4aYreVczVERFK94w,No Surrender,Bruce Springsteen,classic rock,0.351,0.947,0.8590000000000001,0.00382,0.0503,1.81e-06,0.5589999999999999,153.762,-4.965,53
0h06YSqzwbAU9ZDuIvw8pk,Love Me Like a Man - Remastered,Bonnie Raitt,classic rock,0.595,0.525,0.826,0.3,0.0499,3.15e-05,0.197,124.569,-11.582,53
3ICZte49haM8ID7H6LSSjb,One Step Up,Bruce Springsteen,classic rock,0.527,0.381,0.295,0.0546,0.0299,0.00965,0.0842,150.162,-17.408,53
5vZ1BKMSLgrxxPYGMR904n,Mother and Child Reunion,Paul Simon,classic rock,0.7120000000000001,0.632,0.764,0.112,0.0334,0.0,0.0648,119.931,-7.704,53
74iQ3gahRTOGc19bYadBE3,Thank You (Falettinme Be Mice Elf Agin) - Single Version,Sly & The Family Stone,classic rock,0.9,0.7090000000000001,0.897,0.296,0.0636,0.00047,0.0863,105.822,-12.683,53
4a0oZYU2ntSUof4lkm2PCl,Downbound Train,Bruce Springsteen,classic rock,0.544,0.762,0.473,0.0585,0.0382,0.0,0.074,120.023,-7.289,53
4dyBuBbYZj1iiK0ywYjYzT,California Sun - 2017 Remaster,Ramones,classic rock,0.426,0.855,0.551,0.0014,0.054,5.09e-05,0.0667,188.867,-3.132,53
1gqk2dawfdLdn4XamF27cx,Nick Of Time,Bonnie Raitt,classic rock,0.8859999999999999,0.312,0.7829999999999999,0.37,0.0579,0.00208,0.103,117.692,-16.094,53
1deWgqhgAzI6dY35TbKKh7,The Obvious Child,Paul Simon,classic rock,0.523,0.7170000000000001,0.969,0.5760000000000001,0.0483,0.00177,0.028,92.593,-11.611,53
1KeWCjmGE74qeB3OSbB5Ax,Drinkin' My Baby Goodbye,The Charlie Daniels Band,classic rock,0.536,0.907,0.893,0.364,0.0559,5.22e-06,0.103,177.352,-10.249,53
4RaxnzmTN4bojbbEYtvXjk,The Ghost of Tom Joad,Bruce Springsteen,classic rock,0.445,0.0975,0.0771,0.43,0.0357,0.284,0.142,88.495,-16.906,53
00IrSynHsun7DpDrLkRIjM,The Boy In the Bubble,Paul Simon,classic rock,0.62,0.703,0.5589999999999999,0.479,0.0836,0.0,0.14,136.155,-7.854,53
4EgKcG7aswxVfQEqa3dl8S,"It's All over Now, Baby Blue",Bob Dylan,classic rock,0.6990000000000001,0.197,0.361,0.655,0.0383,0.0,0.0716,122.871,-14.792,53
5nbNWAfT1S6V1vqj3snHxS,It Ain't Me Babe,Bob Dylan,classic rock,0.5720000000000001,0.302,0.389,0.743,0.0286,0.0,0.125,105.54,-8.573,53
2PN0JeaGtkHrlcmwZFWzBM,Pet Sematary,Ramones,classic rock,0.468,0.825,0.6609999999999999,0.00159,0.0365,0.000169,0.143,148.295,-12.853,53
4c0ecVwn17owdwpIBL07wC,Bleecker Street,Simon & Garfunkel,classic rock,0.414,0.238,0.479,0.7909999999999999,0.0306,0.0285,0.0968,100.85,-16.215,52
5BtN3kFKoISSWFpXWz7O4L,OG Bobby Johnson,QUE.,classic rock,0.943,0.949,0.701,0.0362,0.222,0.0,0.417,110.984,-4.22,52
2jAc9KIQ9XoZxkydXh3MVh,Radio Ga Ga,Queen,classic rock,0.752,0.375,0.632,0.151,0.0358,0.000481,0.143,112.415,-12.966,52
30U2ANWm8iFBRiYX3USS5H,Hammer To Fall - Remastered 2011,Queen,classic rock,0.429,0.789,0.51,0.317,0.0905,3.4e-05,0.128,126.746,-4.948,52
37Dl7jQMmt0gUnzTKqnjkN,Just Like a Woman,Bob Dylan,classic rock,0.564,0.441,0.469,0.773,0.0437,0.0,0.351,115.174,-9.902,52
1jBbbJQfOKyBsJNVng8eIy,I Know What I Know (with General M.D.Shirinda & The Gaza Sisters),Paul Simon,classic rock,0.795,0.741,0.961,0.254,0.0534,0.000251,0.189,117.906,-6.78,52
68lxYbgjSltSxiDPeyQN3Q,Human Touch - Single Edit,Bruce Springsteen,classic rock,0.675,0.684,0.491,0.00521,0.0265,1.43e-06,0.0802,115.173,-7.888,52
6wtmql7FJ7SSLuSw8JD8rX,Spanish Bombs - Remastered,The Clash,classic rock,0.609,0.7979999999999999,0.77,0.0459,0.0345,0.0,0.21,149.047,-7.902,52
0Tk2agqmwJajtoX6sCxngb,Fire,Bruce Springsteen,classic rock,0.731,0.535,0.863,0.0292,0.0424,0.00119,0.0705,135.028,-10.581,52
6XlcraQqLY6wGnXpoVeoko,"Wednesday Morning, 3 A.M.",Simon & Garfunkel,classic rock,0.4970000000000001,0.194,0.511,0.828,0.0364,1.88e-05,0.102,105.656,-17.237000000000002,52
7xVpkVkd1klTzLJEysIR7z,Masters of War,Bob Dylan,classic rock,0.556,0.273,0.6920000000000001,0.613,0.0372,3.27e-06,0.188,166.06400000000005,-15.973,52
12yE1Q5TAg4nh8IqWckVGS,The Ghost Song,Jim Morrison,classic rock,0.746,0.473,0.247,0.375,0.142,0.00562,0.0629,110.527,-14.567,52
4KU1AZfXvTPhrr9ptpVVPp,Golden Heart,Mark Knopfler,classic rock,0.593,0.316,0.143,0.695,0.0314,0.362,0.113,124.038,-12.504,52
2HZGsnMByx3V8KmNW6LqWF,Rockaway Beach - 2017 Remaster,Ramones,classic rock,0.426,0.921,0.895,0.000793,0.0529,1.38e-06,0.1689999999999999,187.415,-2.469,52
0Ye9OGxiHF3jylblTCuX7Q,Prove It All Night,Bruce Springsteen,classic rock,0.452,0.773,0.847,0.0163,0.0305,2.8300000000000014e-05,0.466,114.285,-6.794,52
24qoogZedlX1wdR4AbzTSB,"Because the Night - Live at Nassau Coliseum, Uniondale, NY - December 1980",Bruce Springsteen,classic rock,0.252,0.885,0.274,0.125,0.0818,0.000837,0.941,124.947,-13.514,52
3R2q3FCnNIw2XhuEbYtYk6,Jungleland,Bruce Springsteen,classic rock,0.299,0.584,0.183,0.374,0.0334,0.126,0.073,133.71200000000002,-5.984,52
1hmPyDaLxfscy8AJpJsKJI,Jackie Wilson Said (I'm in Heaven When You Smile),Van Morrison,classic rock,0.5660000000000001,0.688,0.95,0.441,0.071,0.0,0.0553,147.274,-7.5070000000000014,52
6EXOSA4BWBM1AUsXxKwYDT,Send Me A Postcard,Shocking Blue,classic rock,0.344,0.81,0.667,0.0017,0.0448,0.000409,0.119,153.80100000000004,-8.097999999999999,52
5YzzWlWfAVNvtduNDHKhHc,Touch of Grey,Grateful Dead,classic rock,0.617,0.8170000000000001,0.8029999999999999,0.0427,0.0354,3.34e-06,0.146,159.907,-7.136,52
7rPsF218CASDaDEoMkEe03,Sweet Thing - 2015 Remaster,Van Morrison,classic rock,0.509,0.42,0.687,0.204,0.0334,0.0008619999999999,0.293,86.805,-12.866,52
3YPBV5DacTbhgh7vharn6w,New Speedway Boogie - 2013 Remaster,Grateful Dead,classic rock,0.72,0.36,0.616,0.5760000000000001,0.0362,2.1e-06,0.118,120.173,-11.061,52
59yEymxln8Hyuz8XNkUTIX,Uneasy Rider '88,The Charlie Daniels Band,classic rock,0.7709999999999999,0.632,0.823,0.0898,0.0655,9.17e-06,0.178,107.308,-14.352,52
0Q3GpBYKy5Mx97TNBJVibl,Bookends Theme - Reprise,Simon & Garfunkel,classic rock,0.471,0.0997,0.502,0.907,0.0354,0.0209,0.116,137.964,-23.512,52
1LFK84nUerBbYfFd1LmnTm,A Kind Of Magic - Remastered 2011,Queen,classic rock,0.6709999999999999,0.775,0.695,0.018,0.0354,0.00283,0.121,130.121,-5.8729999999999976,52
2j3PFZXmenUxgjjBUIod7F,Bonzo Goes to Bitburg,Ramones,classic rock,0.41,0.8540000000000001,0.495,0.295,0.0864,9.2e-06,0.355,174.66,-11.665,52
739sLmfUkVFoyPtb0C3263,Girl from the North Country,Bob Dylan,classic rock,0.5379999999999999,0.115,0.312,0.883,0.0335,8.420000000000001e-05,0.113,102.296,-19.536,52
6HOEvcvvRU6eMtI96SA2Es,Purple Heather,Van Morrison,classic rock,0.612,0.488,0.555,0.256,0.0336,0.0102,0.0771,123.528,-11.15,51
2Tsc8d03lxrsXiiuWpqGkn,In the Garden,Van Morrison,classic rock,0.5379999999999999,0.299,0.32,0.675,0.0363,0.000257,0.256,139.959,-12.213,51
1VyDQtfhX6gqhWTGU7Oe8X,Blinded By The Light,Bruce Springsteen,classic rock,0.498,0.831,0.7709999999999999,0.23,0.189,0.0,0.362,127.61,-6.973,51
3lILuFinx7CFaYXJ6FWz54,Police On My Back - Remastered,The Clash,classic rock,0.5539999999999999,0.853,0.889,0.0006309999999999,0.0406,5.01e-06,0.327,146.039,-6.7120000000000015,51
3obrfotpr4kLCKiOu2GZ4Q,My Little Town,Simon & Garfunkel,classic rock,0.665,0.535,0.429,0.468,0.0308,0.00156,0.0819,122.126,-7.766,51
3Qp5JN3X4IpnaPxSMC9ayh,Hard Woman,Mick Jagger,classic rock,0.518,0.484,0.2,0.174,0.0289,0.0111,0.105,128.145,-7.95,51
2SiH0PeHm65PBc2hiTaHC0,Nanghihinayang,Jeremiah,classic rock,0.634,0.447,0.359,0.161,0.0256,0.0,0.199,127.127,-8.219,51
6WKoOXecrcYW8RmerNCxFB,Keep Yourself Alive,Queen,classic rock,0.504,0.7290000000000001,0.453,0.234,0.0544,0.0,0.0705,134.953,-8.049,51
1e9Tt3nKBwRbuaU79kN3dn,Seven Seas Of Rhye - Remastered 2011,Queen,classic rock,0.31,0.893,0.4270000000000001,0.119,0.107,0.0176,0.248,126.343,-6.102,51
